_id,mq7,mq135,temperature,humidity,motion,air_quality,co_level,timestamp
69ea1785e2b69cc3642d7135,1248,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:45.129Z
69ea1786e2b69cc3642d7136,1245,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:46.138Z
69ea1787e2b69cc3642d7137,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:47.114Z
69ea1788e2b69cc3642d7138,1244,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:48.138Z
69ea1789e2b69cc3642d7139,1244,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:49.114Z
69ea178ae2b69cc3642d713a,1245,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:50.138Z
69ea178be2b69cc3642d713b,1245,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:51.114Z
69ea178ce2b69cc3642d713c,1245,631,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:52.138Z
69ea178de2b69cc3642d713d,1246,623,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:53.114Z
69ea178ee2b69cc3642d713e,1246,615,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:54.138Z
69ea178fe2b69cc3642d713f,1246,622,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:55.114Z
69ea1790e2b69cc3642d7140,1246,623,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:56.143Z
69ea1791e2b69cc3642d7141,1248,620,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:57.114Z
69ea1792e2b69cc3642d7142,1242,635,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:58.138Z
69ea1793e2b69cc3642d7143,1244,634,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:58:59.114Z
69ea1794e2b69cc3642d7144,1247,626,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:00.138Z
69ea1795e2b69cc3642d7145,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:01.115Z
69ea1796e2b69cc3642d7146,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:02.138Z
69ea1797e2b69cc3642d7147,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:03.114Z
69ea1798e2b69cc3642d7148,1247,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:04.138Z
69ea1799e2b69cc3642d7149,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:05.114Z
69ea179ae2b69cc3642d714a,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:06.139Z
69ea179be2b69cc3642d714b,1246,618,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:07.114Z
69ea179ce2b69cc3642d714c,1245,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:08.139Z
69ea179de2b69cc3642d714d,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:09.115Z
69ea179ee2b69cc3642d714e,1246,623,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:10.138Z
69ea179fe2b69cc3642d714f,1246,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:11.114Z
69ea17a0e2b69cc3642d7150,1247,625,31.9,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:12.140Z
69ea17a1e2b69cc3642d7151,1248,626,31.9,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:13.115Z
69ea17a2e2b69cc3642d7152,1249,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:14.139Z
69ea17a3e2b69cc3642d7153,1244,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:15.115Z
69ea17a4e2b69cc3642d7154,1262,637,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:16.139Z
69ea17a5e2b69cc3642d7155,1245,629,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:17.115Z
69ea17a6e2b69cc3642d7156,1246,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:18.139Z
69ea17a7e2b69cc3642d7157,1243,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:19.115Z
69ea17a8e2b69cc3642d7158,1244,621,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:20.139Z
69ea17a9e2b69cc3642d7159,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:21.115Z
69ea17aae2b69cc3642d715a,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:22.139Z
69ea17abe2b69cc3642d715b,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:23.115Z
69ea17ace2b69cc3642d715c,1248,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:24.139Z
69ea17ade2b69cc3642d715d,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:25.115Z
69ea17aee2b69cc3642d715e,1247,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:26.139Z
69ea17afe2b69cc3642d715f,1246,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:27.115Z
69ea17b0e2b69cc3642d7160,1248,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:28.139Z
69ea17b1e2b69cc3642d7161,1248,627,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:29.115Z
69ea17b2e2b69cc3642d7162,1248,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:30.139Z
69ea17b3e2b69cc3642d7163,1251,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:31.115Z
69ea17b4e2b69cc3642d7164,1250,627,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:32.139Z
69ea17b5e2b69cc3642d7165,1245,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:33.115Z
69ea17b6e2b69cc3642d7166,1254,617,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:34.139Z
69ea17b7e2b69cc3642d7167,1233,627,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:35.115Z
69ea17b8e2b69cc3642d7168,1251,635,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:36.139Z
69ea17b9e2b69cc3642d7169,1251,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:37.115Z
69ea17bae2b69cc3642d716a,1253,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:38.139Z
69ea17bbe2b69cc3642d716b,1254,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T12:59:39.116Z
69ea17bce2b69cc3642d716c,1257,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:40.139Z
69ea17bde2b69cc3642d716d,1258,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:41.115Z
69ea17bee2b69cc3642d716e,1258,629,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:42.139Z
69ea17bfe2b69cc3642d716f,1259,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:43.115Z
69ea17c0e2b69cc3642d7170,1260,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:44.140Z
69ea17c1e2b69cc3642d7171,1261,628,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:45.116Z
69ea17c2e2b69cc3642d7172,1263,626,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:46.140Z
69ea17c3e2b69cc3642d7173,1261,629,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:47.115Z
69ea17c4e2b69cc3642d7174,1263,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:48.139Z
69ea17c5e2b69cc3642d7175,1264,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:49.116Z
69ea17c6e2b69cc3642d7176,1260,625,32,69.3,TRUE,GOOD,LOW CO,2026-04-23T12:59:50.140Z
69ea17c7e2b69cc3642d7177,1262,625,32,69.3,TRUE,GOOD,LOW CO,2026-04-23T12:59:51.116Z
69ea17c8e2b69cc3642d7178,1263,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:52.140Z
69ea17c9e2b69cc3642d7179,1261,621,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:53.115Z
69ea17cae2b69cc3642d717a,1278,627,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:54.140Z
69ea17cbe2b69cc3642d717b,1264,626,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:55.116Z
69ea17cce2b69cc3642d717c,1264,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:56.140Z
69ea17cde2b69cc3642d717d,1264,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:57.116Z
69ea17cee2b69cc3642d717e,1264,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:58.140Z
69ea17cfe2b69cc3642d717f,1263,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T12:59:59.116Z
69ea17d0e2b69cc3642d7180,1264,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:00.140Z
69ea17d1e2b69cc3642d7181,1263,627,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:01.116Z
69ea17d2e2b69cc3642d7182,1264,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:02.140Z
69ea17d3e2b69cc3642d7183,1264,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:03.116Z
69ea17d4e2b69cc3642d7184,1263,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:04.140Z
69ea17d5e2b69cc3642d7185,1266,634,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:05.116Z
69ea17d6e2b69cc3642d7186,1264,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:06.140Z
69ea17d7e2b69cc3642d7187,1265,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:07.116Z
69ea17d8e2b69cc3642d7188,1266,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:08.140Z
69ea17d9e2b69cc3642d7189,1267,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:09.116Z
69ea17dae2b69cc3642d718a,1274,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:10.140Z
69ea17dbe2b69cc3642d718b,1273,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:11.116Z
69ea17dce2b69cc3642d718c,1279,624,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:12.140Z
69ea17dde2b69cc3642d718d,1257,611,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:13.116Z
69ea17dee2b69cc3642d718e,1270,629,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:14.140Z
69ea17dfe2b69cc3642d718f,1270,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:15.116Z
69ea17e0e2b69cc3642d7190,1270,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:16.141Z
69ea17e1e2b69cc3642d7191,1269,625,32,69.1,TRUE,GOOD,LOW CO,2026-04-23T13:00:17.116Z
69ea17e2e2b69cc3642d7192,1268,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:18.140Z
69ea17e3e2b69cc3642d7193,1269,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:19.117Z
69ea17e4e2b69cc3642d7194,1269,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:20.140Z
69ea17e5e2b69cc3642d7195,1275,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:21.116Z
69ea17e6e2b69cc3642d7196,1268,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:22.140Z
69ea17e7e2b69cc3642d7197,1273,631,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:23.117Z
69ea17e8e2b69cc3642d7198,1277,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:24.140Z
69ea17e9e2b69cc3642d7199,1275,628,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:25.117Z
69ea17eae2b69cc3642d719a,1273,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:26.140Z
69ea17ebe2b69cc3642d719b,1274,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:27.117Z
69ea17ece2b69cc3642d719c,1275,615,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:28.141Z
69ea17ede2b69cc3642d719d,1274,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:29.117Z
69ea17eee2b69cc3642d719e,1274,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:30.141Z
69ea17efe2b69cc3642d719f,1281,626,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:31.117Z
69ea17f0e2b69cc3642d71a0,1287,623,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:32.141Z
69ea17f1e2b69cc3642d71a1,1275,625,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:33.117Z
69ea17f2e2b69cc3642d71a2,1274,624,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:34.141Z
69ea17f3e2b69cc3642d71a3,1281,626,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:35.117Z
69ea17f4e2b69cc3642d71a4,1358,636,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:36.141Z
69ea17f5e2b69cc3642d71a5,1435,641,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:37.117Z
69ea17f6e2b69cc3642d71a6,1436,642,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:38.141Z
69ea17f7e2b69cc3642d71a7,1425,644,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:39.117Z
69ea17f8e2b69cc3642d71a8,1415,641,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:40.141Z
69ea17f9e2b69cc3642d71a9,1403,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:41.117Z
69ea17fae2b69cc3642d71aa,1395,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:42.141Z
69ea17fbe2b69cc3642d71ab,1389,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:43.117Z
69ea17fce2b69cc3642d71ac,1379,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:44.141Z
69ea17fde2b69cc3642d71ad,1375,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:45.117Z
69ea17fee2b69cc3642d71ae,1374,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:46.141Z
69ea17ffe2b69cc3642d71af,1374,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:47.117Z
69ea1800e2b69cc3642d71b0,1374,644,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:48.141Z
69ea1801e2b69cc3642d71b1,1366,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:49.117Z
69ea1802e2b69cc3642d71b2,1355,641,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:50.141Z
69ea1803e2b69cc3642d71b3,1363,647,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:51.117Z
69ea1804e2b69cc3642d71b4,1359,636,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:52.141Z
69ea1805e2b69cc3642d71b5,1355,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:53.117Z
69ea1806e2b69cc3642d71b6,1348,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:54.141Z
69ea1807e2b69cc3642d71b7,1345,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:55.117Z
69ea1808e2b69cc3642d71b8,1338,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:56.141Z
69ea1809e2b69cc3642d71b9,1336,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:57.118Z
69ea180ae2b69cc3642d71ba,1335,638,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:58.142Z
69ea180be2b69cc3642d71bb,1338,639,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:00:59.118Z
69ea180ce2b69cc3642d71bc,1340,635,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:00.141Z
69ea180de2b69cc3642d71bd,1342,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:01.118Z
69ea180ee2b69cc3642d71be,1344,639,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:02.141Z
69ea180fe2b69cc3642d71bf,1343,634,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:03.117Z
69ea1810e2b69cc3642d71c0,1347,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:04.142Z
69ea1811e2b69cc3642d71c1,1352,639,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:05.118Z
69ea1812e2b69cc3642d71c2,1352,641,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:06.142Z
69ea1813e2b69cc3642d71c3,1356,640,32,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:07.118Z
69ea1814e2b69cc3642d71c4,1360,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:08.142Z
69ea1815e2b69cc3642d71c5,1351,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:09.118Z
69ea1816e2b69cc3642d71c6,1360,649,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:10.142Z
69ea1817e2b69cc3642d71c7,1355,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:11.118Z
69ea1818e2b69cc3642d71c8,1353,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:12.142Z
69ea1819e2b69cc3642d71c9,1357,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:13.118Z
69ea181ae2b69cc3642d71ca,1356,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:14.142Z
69ea181be2b69cc3642d71cb,1353,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:15.118Z
69ea181ce2b69cc3642d71cc,1356,636,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:16.142Z
69ea181de2b69cc3642d71cd,1355,639,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:17.118Z
69ea181ee2b69cc3642d71ce,1360,641,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:18.142Z
69ea181fe2b69cc3642d71cf,1358,623,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:19.118Z
69ea1820e2b69cc3642d71d0,1355,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:20.142Z
69ea1821e2b69cc3642d71d1,1351,639,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:21.118Z
69ea1822e2b69cc3642d71d2,1348,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:22.142Z
69ea1823e2b69cc3642d71d3,1344,640,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:23.118Z
69ea1824e2b69cc3642d71d4,1342,639,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:24.142Z
69ea1825e2b69cc3642d71d5,1345,639,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:25.118Z
69ea1826e2b69cc3642d71d6,1346,627,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:26.142Z
69ea1827e2b69cc3642d71d7,1354,650,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:27.118Z
69ea1828e2b69cc3642d71d8,1359,641,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:28.143Z
69ea1829e2b69cc3642d71d9,1361,641,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:29.118Z
69ea182ae2b69cc3642d71da,1362,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:30.142Z
69ea182be2b69cc3642d71db,1362,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:31.118Z
69ea182ce2b69cc3642d71dc,1362,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:32.142Z
69ea182de2b69cc3642d71dd,1364,643,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:33.119Z
69ea182ee2b69cc3642d71de,1365,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:34.142Z
69ea182fe2b69cc3642d71df,1364,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:35.118Z
69ea1830e2b69cc3642d71e0,1363,642,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:36.142Z
69ea1831e2b69cc3642d71e1,1362,638,32.1,69,TRUE,GOOD,LOW CO,2026-04-23T13:01:37.118Z
69ea1832e2b69cc3642d71e2,1361,645,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:38.144Z
69ea1833e2b69cc3642d71e3,1365,642,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:39.119Z
69ea1834e2b69cc3642d71e4,1364,643,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:40.144Z
69ea1835e2b69cc3642d71e5,1363,641,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:41.119Z
69ea1836e2b69cc3642d71e6,1366,641,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:42.144Z
69ea1837e2b69cc3642d71e7,1376,646,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:43.119Z
69ea1838e2b69cc3642d71e8,1371,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:44.143Z
69ea1839e2b69cc3642d71e9,1373,643,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:45.119Z
69ea183ae2b69cc3642d71ea,1373,642,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:46.144Z
69ea183be2b69cc3642d71eb,1374,643,32.1,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:01:47.119Z
69ea183de2b69cc3642d71ec,1383,644,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:49.119Z
69ea183ee2b69cc3642d71ed,1382,645,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:50.143Z
69ea183fe2b69cc3642d71ee,1381,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:51.119Z
69ea1840e2b69cc3642d71ef,1380,644,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:52.143Z
69ea1841e2b69cc3642d71f0,1377,644,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:53.119Z
69ea1842e2b69cc3642d71f1,1379,643,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:54.143Z
69ea1843e2b69cc3642d71f2,1384,645,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:55.119Z
69ea1844e2b69cc3642d71f3,1388,644,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:56.143Z
69ea1846e2b69cc3642d71f4,1378,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:58.143Z
69ea1847e2b69cc3642d71f5,1388,642,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:01:59.119Z
69ea1848e2b69cc3642d71f6,1388,630,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:00.143Z
69ea1849e2b69cc3642d71f7,1386,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:01.119Z
69ea184ae2b69cc3642d71f8,1386,647,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:02.143Z
69ea184be2b69cc3642d71f9,1385,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:03.119Z
69ea184ce2b69cc3642d71fa,1388,648,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:04.143Z
69ea184de2b69cc3642d71fb,1391,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:05.119Z
69ea184ee2b69cc3642d71fc,1391,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:06.143Z
69ea184fe2b69cc3642d71fd,1391,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:07.119Z
69ea1850e2b69cc3642d71fe,1388,647,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:08.143Z
69ea1851e2b69cc3642d71ff,1392,657,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:09.119Z
69ea1852e2b69cc3642d7200,1400,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:10.144Z
69ea1853e2b69cc3642d7201,1400,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:11.119Z
69ea1854e2b69cc3642d7202,1394,646,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:12.144Z
69ea1855e2b69cc3642d7203,1405,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:13.119Z
69ea1856e2b69cc3642d7204,1404,652,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:14.143Z
69ea1857e2b69cc3642d7205,1401,659,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:15.120Z
69ea1858e2b69cc3642d7206,1403,621,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:16.144Z
69ea1859e2b69cc3642d7207,1401,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:17.120Z
69ea185ae2b69cc3642d7208,1402,650,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:18.144Z
69ea185be2b69cc3642d7209,1403,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:19.120Z
69ea185ce2b69cc3642d720a,1402,653,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:20.144Z
69ea185de2b69cc3642d720b,1403,652,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:21.120Z
69ea185ee2b69cc3642d720c,1402,652,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:22.143Z
69ea185fe2b69cc3642d720d,1399,655,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:23.120Z
69ea1860e2b69cc3642d720e,1397,650,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:24.144Z
69ea1861e2b69cc3642d720f,1392,650,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:25.120Z
69ea1862e2b69cc3642d7210,1390,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:26.144Z
69ea1863e2b69cc3642d7211,1390,650,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:27.120Z
69ea1864e2b69cc3642d7212,1390,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:28.144Z
69ea1865e2b69cc3642d7213,1386,648,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:29.120Z
69ea1866e2b69cc3642d7214,1387,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:30.144Z
69ea1867e2b69cc3642d7215,1378,651,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:31.120Z
69ea1868e2b69cc3642d7216,1392,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:32.144Z
69ea1869e2b69cc3642d7217,1394,649,32.1,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:02:33.120Z
